,NO.,DATE,TIME,TEMPERATURE,RELATIVE-HUMIDITY,DEW-POINT,GPP,DATETIME
3578,3579,03-15-2022,08:57:17,28.5,13.4,-2.1,22.5,2022-03-15 08:57:17
3579,3580,03-15-2022,08:58:17,28.5,13.4,-2.1,22.5,2022-03-15 08:58:17
3580,3581,03-15-2022,08:59:17,28.5,13.4,-2.1,22.5,2022-03-15 08:59:17
3581,3582,03-15-2022,09:00:17,28.5,13.4,-2.1,22.5,2022-03-15 09:00:17
3582,3583,03-15-2022,09:01:17,28.5,13.5,-2.0,22.6,2022-03-15 09:01:17
3583,3584,03-15-2022,09:02:17,28.5,13.5,-2.0,22.6,2022-03-15 09:02:17
3584,3585,03-15-2022,09:03:17,28.5,13.5,-2.0,22.6,2022-03-15 09:03:17
3585,3586,03-15-2022,09:04:17,28.5,13.5,-2.0,22.6,2022-03-15 09:04:17
3586,3587,03-15-2022,09:05:17,28.5,13.6,-1.9,22.8,2022-03-15 09:05:17
3587,3588,03-15-2022,09:06:17,28.5,13.6,-1.9,22.8,2022-03-15 09:06:17
3588,3589,03-15-2022,09:07:17,28.4,13.6,-2.0,22.7,2022-03-15 09:07:17
3589,3590,03-15-2022,09:08:17,28.4,13.6,-2.0,22.7,2022-03-15 09:08:17
3590,3591,03-15-2022,09:09:17,28.4,13.6,-2.0,22.7,2022-03-15 09:09:17
3591,3592,03-15-2022,09:10:17,28.4,13.7,-1.9,22.8,2022-03-15 09:10:17
3592,3593,03-15-2022,09:11:17,28.4,13.6,-2.0,22.7,2022-03-15 09:11:17
3593,3594,03-15-2022,09:12:17,28.4,13.6,-2.0,22.7,2022-03-15 09:12:17
3594,3595,03-15-2022,09:13:17,28.4,13.6,-2.0,22.7,2022-03-15 09:13:17
3595,3596,03-15-2022,09:14:17,28.4,13.6,-2.0,22.7,2022-03-15 09:14:17
3596,3597,03-15-2022,09:15:17,28.4,13.6,-2.0,22.7,2022-03-15 09:15:17
3597,3598,03-15-2022,09:16:17,28.3,13.6,-2.1,22.5,2022-03-15 09:16:17
3598,3599,03-15-2022,09:17:17,28.3,13.6,-2.1,22.5,2022-03-15 09:17:17
3599,3600,03-15-2022,09:18:17,28.3,13.7,-2.0,22.7,2022-03-15 09:18:17
3600,3601,03-15-2022,09:19:17,28.3,13.6,-2.1,22.5,2022-03-15 09:19:17
3601,3602,03-15-2022,09:20:17,28.3,13.7,-2.0,22.7,2022-03-15 09:20:17
3602,3603,03-15-2022,09:21:17,28.3,13.7,-2.0,22.7,2022-03-15 09:21:17
3603,3604,03-15-2022,09:22:17,28.3,13.8,-1.9,22.9,2022-03-15 09:22:17
3604,3605,03-15-2022,09:23:17,28.3,13.8,-1.9,22.9,2022-03-15 09:23:17
3605,3606,03-15-2022,09:24:17,28.3,13.8,-1.9,22.9,2022-03-15 09:24:17
3606,3607,03-15-2022,09:25:17,28.3,13.8,-1.9,22.9,2022-03-15 09:25:17
3607,3608,03-15-2022,09:26:17,28.2,13.8,-1.9,22.7,2022-03-15 09:26:17
3608,3609,03-15-2022,09:27:17,28.2,13.8,-1.9,22.7,2022-03-15 09:27:17
3609,3610,03-15-2022,09:28:17,28.3,13.8,-1.9,22.9,2022-03-15 09:28:17
3610,3611,03-15-2022,09:29:17,28.3,13.8,-1.9,22.9,2022-03-15 09:29:17
3611,3612,03-15-2022,09:30:17,28.3,13.9,-1.8,23.0,2022-03-15 09:30:17
3612,3613,03-15-2022,09:31:17,28.3,14.3,-1.4,23.7,2022-03-15 09:31:17
3613,3614,03-15-2022,09:32:17,28.3,14.6,-1.1,24.2,2022-03-15 09:32:17
3614,3615,03-15-2022,09:33:17,28.3,14.8,-0.9,24.5,2022-03-15 09:33:17
3615,3616,03-15-2022,09:34:17,28.3,15.2,-0.6,25.2,2022-03-15 09:34:17
3616,3617,03-15-2022,09:35:17,28.4,15.5,-0.2,25.9,2022-03-15 09:35:17
3617,3618,03-15-2022,09:36:17,28.4,15.7,0.0,26.2,2022-03-15 09:36:17
3618,3619,03-15-2022,09:37:17,28.4,15.8,0.0,26.4,2022-03-15 09:37:17
3619,3620,03-15-2022,09:38:17,28.5,16.0,0.2,26.9,2022-03-15 09:38:17
3620,3621,03-15-2022,09:39:17,28.5,16.2,0.4,27.2,2022-03-15 09:39:17
3621,3622,03-15-2022,09:40:17,28.6,16.6,0.8,28.0,2022-03-15 09:40:17
3622,3623,03-15-2022,09:41:17,28.6,16.8,1.0,28.4,2022-03-15 09:41:17
3623,3624,03-15-2022,09:42:17,28.7,17.0,1.2,28.9,2022-03-15 09:42:17
3624,3625,03-15-2022,09:43:17,28.7,17.2,1.4,29.2,2022-03-15 09:43:17
3625,3626,03-15-2022,09:44:17,28.8,17.3,1.5,29.6,2022-03-15 09:44:17
3626,3627,03-15-2022,09:45:17,28.8,17.4,1.6,29.8,2022-03-15 09:45:17
3627,3628,03-15-2022,09:46:17,28.9,17.5,1.8,30.1,2022-03-15 09:46:17
3628,3629,03-15-2022,09:47:17,28.9,17.5,1.8,30.1,2022-03-15 09:47:17
3629,3630,03-15-2022,09:48:17,29.0,17.7,2.0,30.6,2022-03-15 09:48:17
3630,3631,03-15-2022,09:49:17,29.0,17.7,2.0,30.6,2022-03-15 09:49:17
3631,3632,03-15-2022,09:50:17,29.1,17.7,2.1,30.8,2022-03-15 09:50:17
3632,3633,03-15-2022,09:51:17,29.1,17.7,2.1,30.8,2022-03-15 09:51:17
3633,3634,03-15-2022,09:52:17,29.2,17.8,2.3,31.2,2022-03-15 09:52:17
3634,3635,03-15-2022,09:53:17,29.2,17.8,2.3,31.2,2022-03-15 09:53:17
3635,3636,03-15-2022,09:54:17,29.3,17.9,2.4,31.5,2022-03-15 09:54:17
3636,3637,03-15-2022,09:55:17,29.3,17.9,2.4,31.5,2022-03-15 09:55:17
3637,3638,03-15-2022,09:56:17,29.4,17.9,2.5,31.7,2022-03-15 09:56:17
3638,3639,03-15-2022,09:57:17,29.4,17.9,2.5,31.7,2022-03-15 09:57:17
3639,3640,03-15-2022,09:58:17,29.4,17.9,2.5,31.7,2022-03-15 09:58:17
3640,3641,03-15-2022,09:59:17,29.5,17.9,2.6,31.9,2022-03-15 09:59:17
3641,3642,03-15-2022,10:00:17,29.5,18.0,2.7,32.1,2022-03-15 10:00:17
3642,3643,03-15-2022,10:01:17,29.6,18.0,2.7,32.3,2022-03-15 10:01:17
3643,3644,03-15-2022,10:02:17,29.6,17.9,2.7,32.1,2022-03-15 10:02:17
3644,3645,03-15-2022,10:03:17,29.6,17.9,2.7,32.1,2022-03-15 10:03:17
3645,3646,03-15-2022,10:04:17,29.7,17.8,2.7,32.1,2022-03-15 10:04:17
3646,3647,03-15-2022,10:05:17,29.7,17.8,2.7,32.1,2022-03-15 10:05:17
3647,3648,03-15-2022,10:06:17,29.7,17.8,2.7,32.1,2022-03-15 10:06:17
3648,3649,03-15-2022,10:07:17,29.8,17.7,2.7,32.1,2022-03-15 10:07:17
3649,3650,03-15-2022,10:08:17,29.8,17.7,2.7,32.1,2022-03-15 10:08:17
3650,3651,03-15-2022,10:09:17,29.9,17.7,2.7,32.3,2022-03-15 10:09:17
3651,3652,03-15-2022,10:10:17,29.9,17.6,2.7,32.1,2022-03-15 10:10:17
3652,3653,03-15-2022,10:11:17,29.9,17.5,2.6,31.9,2022-03-15 10:11:17
3653,3654,03-15-2022,10:12:17,29.9,17.5,2.6,31.9,2022-03-15 10:12:17
3654,3655,03-15-2022,10:13:17,29.9,17.5,2.6,31.9,2022-03-15 10:13:17
3655,3656,03-15-2022,10:14:17,29.9,17.5,2.6,31.9,2022-03-15 10:14:17
3656,3657,03-15-2022,10:15:17,29.9,17.4,2.5,31.7,2022-03-15 10:15:17
3657,3658,03-15-2022,10:16:17,29.9,17.4,2.5,31.7,2022-03-15 10:16:17
3658,3659,03-15-2022,10:17:17,29.9,17.4,2.5,31.7,2022-03-15 10:17:17
3659,3660,03-15-2022,10:18:17,29.9,17.3,2.4,31.5,2022-03-15 10:18:17
3660,3661,03-15-2022,10:19:17,29.8,17.3,2.3,31.4,2022-03-15 10:19:17
3661,3662,03-15-2022,10:20:17,29.8,17.4,2.4,31.5,2022-03-15 10:20:17
3662,3663,03-15-2022,10:21:17,29.8,17.3,2.3,31.4,2022-03-15 10:21:17
3663,3664,03-15-2022,10:22:17,29.7,17.4,2.3,31.4,2022-03-15 10:22:17
3664,3665,03-15-2022,10:23:17,29.7,17.4,2.3,31.4,2022-03-15 10:23:17
3665,3666,03-15-2022,10:24:17,29.7,17.4,2.3,31.4,2022-03-15 10:24:17
3666,3667,03-15-2022,10:25:17,29.6,17.3,2.2,31.0,2022-03-15 10:25:17
3667,3668,03-15-2022,10:26:17,29.6,17.4,2.3,31.2,2022-03-15 10:26:17
3668,3669,03-15-2022,10:27:17,29.6,17.4,2.3,31.2,2022-03-15 10:27:17
3669,3670,03-15-2022,10:28:17,29.5,17.4,2.2,31.0,2022-03-15 10:28:17
3670,3671,03-15-2022,10:29:17,29.5,17.4,2.2,31.0,2022-03-15 10:29:17
3671,3672,03-15-2022,10:30:17,29.5,17.4,2.2,31.0,2022-03-15 10:30:17
3672,3673,03-15-2022,10:31:17,29.4,17.4,2.1,30.8,2022-03-15 10:31:17
3673,3674,03-15-2022,10:32:17,29.4,17.4,2.1,30.8,2022-03-15 10:32:17
3674,3675,03-15-2022,10:33:17,29.4,17.5,2.2,31.0,2022-03-15 10:33:17
3675,3676,03-15-2022,10:34:17,29.3,17.5,2.1,30.8,2022-03-15 10:34:17
3676,3677,03-15-2022,10:35:17,29.3,17.5,2.1,30.8,2022-03-15 10:35:17
3677,3678,03-15-2022,10:36:17,29.3,17.5,2.1,30.8,2022-03-15 10:36:17
3678,3679,03-15-2022,10:37:17,29.3,17.6,2.2,31.0,2022-03-15 10:37:17
3679,3680,03-15-2022,10:38:17,29.2,17.6,2.1,30.8,2022-03-15 10:38:17
3680,3681,03-15-2022,10:39:17,29.2,17.7,2.2,31.0,2022-03-15 10:39:17
3681,3682,03-15-2022,10:40:17,29.2,17.6,2.1,30.8,2022-03-15 10:40:17
3682,3683,03-15-2022,10:41:17,29.1,17.7,2.1,30.8,2022-03-15 10:41:17
3683,3684,03-15-2022,10:42:17,29.1,17.8,2.2,31.0,2022-03-15 10:42:17
3684,3685,03-15-2022,10:43:17,29.1,17.8,2.2,31.0,2022-03-15 10:43:17
3685,3686,03-15-2022,10:44:17,29.1,17.8,2.2,31.0,2022-03-15 10:44:17
3686,3687,03-15-2022,10:45:17,29.0,17.8,2.1,30.8,2022-03-15 10:45:17
3687,3688,03-15-2022,10:46:17,29.0,17.9,2.2,31.0,2022-03-15 10:46:17
3688,3689,03-15-2022,10:47:17,29.0,17.9,2.2,31.0,2022-03-15 10:47:17
3689,3690,03-15-2022,10:48:17,28.9,17.9,2.1,30.8,2022-03-15 10:48:17
3690,3691,03-15-2022,10:49:17,28.9,17.9,2.1,30.8,2022-03-15 10:49:17
3691,3692,03-15-2022,10:50:17,28.9,18.0,2.2,31.0,2022-03-15 10:50:17
3692,3693,03-15-2022,10:51:17,28.9,17.9,2.1,30.8,2022-03-15 10:51:17
3693,3694,03-15-2022,10:52:17,28.8,18.0,2.1,30.8,2022-03-15 10:52:17
3694,3695,03-15-2022,10:53:17,28.8,18.0,2.1,30.8,2022-03-15 10:53:17
3695,3696,03-15-2022,10:54:17,28.8,18.0,2.1,30.8,2022-03-15 10:54:17
3696,3697,03-15-2022,10:55:17,28.8,18.0,2.1,30.8,2022-03-15 10:55:17
3697,3698,03-15-2022,10:56:17,28.7,18.0,2.0,30.6,2022-03-15 10:56:17
3698,3699,03-15-2022,10:57:17,28.7,18.1,2.1,30.8,2022-03-15 10:57:17
3699,3700,03-15-2022,10:58:17,28.7,18.1,2.1,30.8,2022-03-15 10:58:17
3700,3701,03-15-2022,10:59:17,28.7,18.1,2.1,30.8,2022-03-15 10:59:17
3701,3702,03-15-2022,11:00:17,28.7,18.1,2.1,30.8,2022-03-15 11:00:17
3702,3703,03-15-2022,11:01:17,28.6,18.1,2.0,30.6,2022-03-15 11:01:17
3703,3704,03-15-2022,11:02:17,28.6,18.1,2.0,30.6,2022-03-15 11:02:17
3704,3705,03-15-2022,11:03:17,28.6,18.2,2.1,30.8,2022-03-15 11:03:17
3705,3706,03-15-2022,11:04:17,28.6,18.2,2.1,30.8,2022-03-15 11:04:17
3706,3707,03-15-2022,11:05:17,28.6,18.2,2.1,30.8,2022-03-15 11:05:17
3707,3708,03-15-2022,11:06:17,28.6,18.2,2.1,30.8,2022-03-15 11:06:17
3708,3709,03-15-2022,11:07:17,28.6,18.2,2.1,30.8,2022-03-15 11:07:17
3709,3710,03-15-2022,11:08:17,28.5,18.2,2.0,30.6,2022-03-15 11:08:17
3710,3711,03-15-2022,11:09:17,28.5,18.2,2.0,30.6,2022-03-15 11:09:17
3711,3712,03-15-2022,11:10:17,28.5,18.2,2.0,30.6,2022-03-15 11:10:17
3712,3713,03-15-2022,11:11:17,28.5,18.3,2.1,30.8,2022-03-15 11:11:17
3713,3714,03-15-2022,11:12:17,28.5,18.3,2.1,30.8,2022-03-15 11:12:17
3714,3715,03-15-2022,11:13:17,28.5,18.3,2.1,30.8,2022-03-15 11:13:17
3715,3716,03-15-2022,11:14:17,28.5,18.4,2.2,30.9,2022-03-15 11:14:17
3716,3717,03-15-2022,11:15:17,28.4,18.4,2.1,30.8,2022-03-15 11:15:17
3717,3718,03-15-2022,11:16:17,28.5,18.4,2.2,30.9,2022-03-15 11:16:17
3718,3719,03-15-2022,11:17:17,28.4,18.5,2.1,30.9,2022-03-15 11:17:17
3719,3720,03-15-2022,11:18:17,28.4,18.5,2.1,30.9,2022-03-15 11:18:17
3720,3721,03-15-2022,11:19:17,28.5,18.5,2.2,31.1,2022-03-15 11:19:17
3721,3722,03-15-2022,11:20:17,28.4,18.6,2.2,31.1,2022-03-15 11:20:17
3722,3723,03-15-2022,11:21:17,28.4,18.6,2.2,31.1,2022-03-15 11:21:17
3723,3724,03-15-2022,11:22:17,28.4,18.7,2.3,31.3,2022-03-15 11:22:17
3724,3725,03-15-2022,11:23:17,28.4,18.7,2.3,31.3,2022-03-15 11:23:17
3725,3726,03-15-2022,11:24:17,28.4,18.7,2.3,31.3,2022-03-15 11:24:17
3726,3727,03-15-2022,11:25:17,28.4,18.7,2.3,31.3,2022-03-15 11:25:17
3727,3728,03-15-2022,11:26:17,28.4,18.8,2.4,31.4,2022-03-15 11:26:17
3728,3729,03-15-2022,11:27:17,28.4,18.8,2.4,31.4,2022-03-15 11:27:17
3729,3730,03-15-2022,11:28:17,28.4,18.8,2.4,31.4,2022-03-15 11:28:17
3730,3731,03-15-2022,11:29:17,28.4,18.8,2.4,31.4,2022-03-15 11:29:17
3731,3732,03-15-2022,11:30:17,28.4,18.8,2.4,31.4,2022-03-15 11:30:17
3732,3733,03-15-2022,11:31:17,28.4,18.7,2.3,31.3,2022-03-15 11:31:17
3733,3734,03-15-2022,11:32:17,28.4,18.7,2.3,31.3,2022-03-15 11:32:17
3734,3735,03-15-2022,11:33:17,28.4,18.7,2.3,31.3,2022-03-15 11:33:17
3735,3736,03-15-2022,11:34:17,28.4,18.6,2.2,31.1,2022-03-15 11:34:17
3736,3737,03-15-2022,11:35:17,28.5,18.6,2.3,31.3,2022-03-15 11:35:17
3737,3738,03-15-2022,11:36:17,28.5,18.6,2.3,31.3,2022-03-15 11:36:17
3738,3739,03-15-2022,11:37:17,28.5,18.5,2.2,31.1,2022-03-15 11:37:17
3739,3740,03-15-2022,11:38:17,28.5,18.5,2.2,31.1,2022-03-15 11:38:17
3740,3741,03-15-2022,11:39:17,28.6,18.5,2.3,31.3,2022-03-15 11:39:17
3741,3742,03-15-2022,11:40:17,28.6,18.4,2.2,31.1,2022-03-15 11:40:17
3742,3743,03-15-2022,11:41:17,28.6,18.4,2.2,31.1,2022-03-15 11:41:17
3743,3744,03-15-2022,11:42:17,28.6,18.4,2.2,31.1,2022-03-15 11:42:17
3744,3745,03-15-2022,11:43:17,28.7,18.4,2.3,31.3,2022-03-15 11:43:17
3745,3746,03-15-2022,11:44:17,28.7,18.3,2.2,31.1,2022-03-15 11:44:17
3746,3747,03-15-2022,11:45:17,28.8,18.2,2.2,31.1,2022-03-15 11:45:17
3747,3748,03-15-2022,11:46:17,28.8,18.3,2.3,31.3,2022-03-15 11:46:17
3748,3749,03-15-2022,11:47:17,28.9,18.2,2.3,31.3,2022-03-15 11:47:17
3749,3750,03-15-2022,11:48:17,28.9,18.1,2.2,31.1,2022-03-15 11:48:17
3750,3751,03-15-2022,11:49:17,29.0,18.1,2.3,31.3,2022-03-15 11:49:17
3751,3752,03-15-2022,11:50:17,29.0,18.1,2.3,31.3,2022-03-15 11:50:17
3752,3753,03-15-2022,11:51:17,29.0,18.1,2.3,31.3,2022-03-15 11:51:17
3753,3754,03-15-2022,11:52:17,29.0,18.1,2.3,31.3,2022-03-15 11:52:17
3754,3755,03-15-2022,11:53:17,29.0,18.1,2.3,31.3,2022-03-15 11:53:17
3755,3756,03-15-2022,11:54:17,29.1,18.1,2.4,31.5,2022-03-15 11:54:17
3756,3757,03-15-2022,11:55:17,29.1,18.0,2.3,31.3,2022-03-15 11:55:17
3757,3758,03-15-2022,11:56:17,29.1,18.0,2.3,31.3,2022-03-15 11:56:17
3758,3759,03-15-2022,11:57:17,29.0,17.9,2.2,31.0,2022-03-15 11:57:17
3759,3760,03-15-2022,11:58:17,29.0,17.9,2.2,31.0,2022-03-15 11:58:17
3760,3761,03-15-2022,11:59:17,29.0,17.8,2.1,30.8,2022-03-15 11:59:17
3761,3762,03-15-2022,12:00:17,29.0,17.7,2.0,30.6,2022-03-15 12:00:17
3762,3763,03-15-2022,12:01:17,29.0,17.8,2.1,30.8,2022-03-15 12:01:17
3763,3764,03-15-2022,12:02:17,29.0,17.7,2.0,30.6,2022-03-15 12:02:17
3764,3765,03-15-2022,12:03:17,29.0,17.7,2.0,30.6,2022-03-15 12:03:17
3765,3766,03-15-2022,12:04:17,29.0,17.6,1.9,30.5,2022-03-15 12:04:17
3766,3767,03-15-2022,12:05:17,28.9,17.5,1.8,30.1,2022-03-15 12:05:17
3767,3768,03-15-2022,12:06:17,28.9,17.6,1.9,30.3,2022-03-15 12:06:17
3768,3769,03-15-2022,12:07:17,28.9,17.6,1.9,30.3,2022-03-15 12:07:17
3769,3770,03-15-2022,12:08:17,28.9,17.6,1.9,30.3,2022-03-15 12:08:17
3770,3771,03-15-2022,12:09:17,28.9,17.5,1.8,30.1,2022-03-15 12:09:17
3771,3772,03-15-2022,12:10:17,28.8,17.6,1.8,30.1,2022-03-15 12:10:17
3772,3773,03-15-2022,12:11:17,28.8,17.6,1.8,30.1,2022-03-15 12:11:17
3773,3774,03-15-2022,12:12:17,28.8,17.6,1.8,30.1,2022-03-15 12:12:17
3774,3775,03-15-2022,12:13:17,28.7,17.6,1.7,29.9,2022-03-15 12:13:17
3775,3776,03-15-2022,12:14:17,28.7,17.7,1.8,30.1,2022-03-15 12:14:17
3776,3777,03-15-2022,12:15:17,28.7,17.7,1.8,30.1,2022-03-15 12:15:17
3777,3778,03-15-2022,12:16:17,28.7,17.7,1.8,30.1,2022-03-15 12:16:17
3778,3779,03-15-2022,12:17:17,28.7,17.8,1.9,30.3,2022-03-15 12:17:17
3779,3780,03-15-2022,12:18:17,28.7,17.8,1.9,30.3,2022-03-15 12:18:17
3780,3781,03-15-2022,12:19:17,28.7,17.6,1.7,29.9,2022-03-15 12:19:17
3781,3782,03-15-2022,12:20:17,28.6,17.3,1.4,29.2,2022-03-15 12:20:17
3782,3783,03-15-2022,12:21:17,28.6,17.1,1.2,28.9,2022-03-15 12:21:17
3783,3784,03-15-2022,12:22:17,28.6,16.8,1.0,28.4,2022-03-15 12:22:17
3784,3785,03-15-2022,12:23:17,28.6,16.7,0.9,28.2,2022-03-15 12:23:17
3785,3786,03-15-2022,12:24:17,28.6,16.7,0.9,28.2,2022-03-15 12:24:17
3786,3787,03-15-2022,12:25:17,28.5,16.5,0.6,27.7,2022-03-15 12:25:17
3787,3788,03-15-2022,12:26:17,28.5,16.3,0.5,27.4,2022-03-15 12:26:17
3788,3789,03-15-2022,12:27:17,28.5,16.2,0.4,27.2,2022-03-15 12:27:17
3789,3790,03-15-2022,12:28:17,28.5,16.2,0.4,27.2,2022-03-15 12:28:17
3790,3791,03-15-2022,12:29:17,28.5,16.2,0.4,27.2,2022-03-15 12:29:17
3791,3792,03-15-2022,12:30:17,28.5,16.0,0.2,26.9,2022-03-15 12:30:17
3792,3793,03-15-2022,12:31:17,28.4,16.0,0.1,26.7,2022-03-15 12:31:17
3793,3794,03-15-2022,12:32:17,28.4,15.8,0.0,26.4,2022-03-15 12:32:17
3794,3795,03-15-2022,12:33:17,28.4,15.8,0.0,26.4,2022-03-15 12:33:17
3795,3796,03-15-2022,12:34:17,28.4,15.7,0.0,26.2,2022-03-15 12:34:17
3796,3797,03-15-2022,12:35:17,28.4,15.8,0.0,26.4,2022-03-15 12:35:17
3797,3798,03-15-2022,12:36:17,28.4,15.7,0.0,26.2,2022-03-15 12:36:17
3798,3799,03-15-2022,12:37:17,28.4,15.7,0.0,26.2,2022-03-15 12:37:17
3799,3800,03-15-2022,12:38:17,28.3,15.8,0.0,26.2,2022-03-15 12:38:17
3800,3801,03-15-2022,12:39:17,28.3,15.8,0.0,26.2,2022-03-15 12:39:17
3801,3802,03-15-2022,12:40:17,28.3,15.8,0.0,26.2,2022-03-15 12:40:17
3802,3803,03-15-2022,12:41:17,28.3,15.7,-0.1,26.1,2022-03-15 12:41:17
3803,3804,03-15-2022,12:42:17,28.3,15.6,-0.2,25.9,2022-03-15 12:42:17
3804,3805,03-15-2022,12:43:17,28.4,15.6,-0.1,26.0,2022-03-15 12:43:17
3805,3806,03-15-2022,12:44:17,28.4,15.6,-0.1,26.0,2022-03-15 12:44:17
3806,3807,03-15-2022,12:45:17,28.4,15.6,-0.1,26.0,2022-03-15 12:45:17
3807,3808,03-15-2022,12:46:17,28.4,15.6,-0.1,26.0,2022-03-15 12:46:17
3808,3809,03-15-2022,12:47:17,28.4,15.5,-0.2,25.9,2022-03-15 12:47:17
3809,3810,03-15-2022,12:48:17,28.5,15.6,0.0,26.2,2022-03-15 12:48:17
3810,3811,03-15-2022,12:49:17,28.5,15.5,-0.1,26.0,2022-03-15 12:49:17
3811,3812,03-15-2022,12:50:17,28.6,15.5,0.0,26.2,2022-03-15 12:50:17
3812,3813,03-15-2022,12:51:17,28.6,15.5,0.0,26.2,2022-03-15 12:51:17
3813,3814,03-15-2022,12:52:17,28.7,15.5,0.0,26.3,2022-03-15 12:52:17
3814,3815,03-15-2022,12:53:17,28.7,15.4,-0.1,26.2,2022-03-15 12:53:17
3815,3816,03-15-2022,12:54:17,28.7,15.3,-0.1,26.0,2022-03-15 12:54:17
3816,3817,03-15-2022,12:55:17,28.8,15.3,-0.1,26.1,2022-03-15 12:55:17
3817,3818,03-15-2022,12:56:17,28.8,15.2,-0.2,26.0,2022-03-15 12:56:17
3818,3819,03-15-2022,12:57:17,28.9,15.1,-0.2,25.9,2022-03-15 12:57:17
3819,3820,03-15-2022,12:58:17,28.9,14.9,-0.3,25.6,2022-03-15 12:58:17
3820,3821,03-15-2022,12:59:17,29.0,14.9,-0.3,25.7,2022-03-15 12:59:17
3821,3822,03-15-2022,13:00:17,29.0,14.8,-0.4,25.6,2022-03-15 13:00:17
3822,3823,03-15-2022,13:01:17,29.1,14.9,-0.2,25.9,2022-03-15 13:01:17
3823,3824,03-15-2022,13:02:17,29.1,14.8,-0.3,25.7,2022-03-15 13:02:17
3824,3825,03-15-2022,13:03:17,29.2,14.7,-0.3,25.7,2022-03-15 13:03:17
3825,3826,03-15-2022,13:04:17,29.2,14.7,-0.3,25.7,2022-03-15 13:04:17
3826,3827,03-15-2022,13:05:17,29.3,14.7,-0.2,25.8,2022-03-15 13:05:17
3827,3828,03-15-2022,13:06:17,29.3,14.6,-0.3,25.7,2022-03-15 13:06:17
3828,3829,03-15-2022,13:07:17,29.3,14.5,-0.4,25.5,2022-03-15 13:07:17
3829,3830,03-15-2022,13:08:17,29.4,14.4,-0.4,25.5,2022-03-15 13:08:17
3830,3831,03-15-2022,13:09:17,29.4,14.4,-0.4,25.5,2022-03-15 13:09:17
3831,3832,03-15-2022,13:10:17,29.4,14.3,-0.5,25.3,2022-03-15 13:10:17
3832,3833,03-15-2022,13:11:17,29.5,14.3,-0.4,25.4,2022-03-15 13:11:17
3833,3834,03-15-2022,13:12:17,29.5,14.2,-0.5,25.3,2022-03-15 13:12:17
3834,3835,03-15-2022,13:13:17,29.5,14.2,-0.5,25.3,2022-03-15 13:13:17
3835,3836,03-15-2022,13:14:17,29.5,14.1,-0.6,25.1,2022-03-15 13:14:17
3836,3837,03-15-2022,13:15:17,29.6,14.1,-0.5,25.2,2022-03-15 13:15:17
3837,3838,03-15-2022,13:16:17,29.6,14.0,-0.6,25.0,2022-03-15 13:16:17
3838,3839,03-15-2022,13:17:17,29.7,13.9,-0.7,25.0,2022-03-15 13:17:17
3839,3840,03-15-2022,13:18:17,29.7,13.9,-0.7,25.0,2022-03-15 13:18:17
3840,3841,03-15-2022,13:19:17,29.8,13.9,-0.6,25.1,2022-03-15 13:19:17
3841,3842,03-15-2022,13:20:17,29.8,13.9,-0.6,25.1,2022-03-15 13:20:17
3842,3843,03-15-2022,13:21:17,29.8,13.8,-0.7,25.0,2022-03-15 13:21:17
3843,3844,03-15-2022,13:22:17,29.8,13.8,-0.7,25.0,2022-03-15 13:22:17
3844,3845,03-15-2022,13:23:17,29.9,13.7,-0.7,24.9,2022-03-15 13:23:17
3845,3846,03-15-2022,13:24:17,29.9,13.7,-0.7,24.9,2022-03-15 13:24:17
3846,3847,03-15-2022,13:25:17,29.9,13.6,-0.8,24.7,2022-03-15 13:25:17
3847,3848,03-15-2022,13:26:17,30.0,13.6,-0.7,24.9,2022-03-15 13:26:17
3848,3849,03-15-2022,13:27:17,30.0,13.6,-0.7,24.9,2022-03-15 13:27:17
3849,3850,03-15-2022,13:28:17,30.0,13.5,-0.8,24.7,2022-03-15 13:28:17
3850,3851,03-15-2022,13:29:17,30.0,13.5,-0.8,24.7,2022-03-15 13:29:17
3851,3852,03-15-2022,13:30:17,30.0,13.3,-1.0,24.3,2022-03-15 13:30:17
3852,3853,03-15-2022,13:31:17,30.1,13.3,-1.0,24.5,2022-03-15 13:31:17
3853,3854,03-15-2022,13:32:17,30.1,13.2,-1.1,24.3,2022-03-15 13:32:17
3854,3855,03-15-2022,13:33:17,30.1,13.2,-1.1,24.3,2022-03-15 13:33:17
3855,3856,03-15-2022,13:34:17,30.1,13.1,-1.2,24.1,2022-03-15 13:34:17
3856,3857,03-15-2022,13:35:17,30.1,13.0,-1.3,23.9,2022-03-15 13:35:17
3857,3858,03-15-2022,13:36:17,30.1,13.0,-1.3,23.9,2022-03-15 13:36:17
3858,3859,03-15-2022,13:37:17,30.1,12.9,-1.4,23.7,2022-03-15 13:37:17
3859,3860,03-15-2022,13:38:17,30.1,12.9,-1.4,23.7,2022-03-15 13:38:17
3860,3861,03-15-2022,13:39:17,30.0,12.9,-1.4,23.6,2022-03-15 13:39:17
3861,3862,03-15-2022,13:40:17,30.0,12.9,-1.4,23.6,2022-03-15 13:40:17
3862,3863,03-15-2022,13:41:17,30.0,12.8,-1.6,23.4,2022-03-15 13:41:17
3863,3864,03-15-2022,13:42:17,30.0,12.9,-1.4,23.6,2022-03-15 13:42:17
3864,3865,03-15-2022,13:43:17,29.9,12.9,-1.5,23.5,2022-03-15 13:43:17
3865,3866,03-15-2022,13:44:17,29.9,12.9,-1.5,23.5,2022-03-15 13:44:17
